"","id_verg","journaallijn_id","text"
"89",1136017,1137024,"minister, het is duidelijk wat u hier doet. u brengt een soort goednieuwsshow en als iemand dat probeert te doorprikken, wordt u daar bijzonder boos om. dat gebeurt soms met goede argumenten. natuurpunt vlaanderen heeft verklaard dat u niet de toplaag, maar de subtop van de kwetsbare bossen beschermt. ik denk dan aan de drie bomen in de berm in de gemeente van de heer bertels. u bedreigt die verenigingen dan in interviews. heel subtiel was u niet. u hebt het over polarisatie gehad, maar dit was een pure polarisatie. vervolgens hebt u nog eens in herinnering gebracht hoeveel subsidies die verenigingen krijgen.die verenigingen zijn partners in het beleid. u zou ze moeten gebruiken. indien u een minister van omgeving en natuur wilt zijn, zullen zij aan uw kant willen staan. ze zullen misschien kritisch zijn, maar ze willen aan uw kant staan.uit al uw toespraken, ook als het gaat over landbouw en u naar de keuterboertjes verwijst, kan ik enkel afleiden dat u eigenlijk liever geen minister van omgeving en natuur zou zijn. ik moet u echter melden dat er nog geen verkiezingen zijn. indien u minister van industrie wilt worden, zult u nog even moeten wachten. het is uw beurt nog niet. <span style=""font-style:italic;"">(applaus bij sp.a)"
"90",536944,537341,"de interphonestudie is een internationale studie. we hebben die niet gesponsord of gesteund. ik heb de wetenschappelijkheid van die studie ook helemaal niet in twijfel willen trekken. dat is een heel goede studie, die aantoont dat er een statistische correlatie is tussen het voorkomen van kanker en het gebruik van de gsm. maar de onderzoekers zeggen wel zelf dat er geen causaal verband is aangeduid. het verschil tussen een statistisch verband en een causaal verband is toch wel van grote relevantie wanneer je aan een bevolking wilt zeggen wat ze moet doen en wat ze niet moet doen.  ik maak even de vergelijking met iets waarvan iedereen aanneemt dat het causale verband met gezondheidsverlies onomstotelijk vastligt, namelijk tabak. als je weet hoe zorgvuldig wij moeten zijn in de communicatie daarover, dan is het duidelijk dat voor zaken waarvan het causale verband niet is aangetoond, we toch twee keer moeten nadenken vooraleer we het signaal geven dat men gsm's moet verbieden voor kinderen. want dat is wat u nu zegt, mijnheer daems: verbied uw kinderen om gsm&#39;s te gebruiken, want ze lopen gezondheidsrisico&#39;s. daaraan mag je vandaag, op basis van nuchterheid en wetenschappelijkheid, niet meedoen.  je kunt wel aan alle ouders vertellen dat er zoiets bestaat als het voorzorgsprincipe. dat stelt dat, als je niet zeker bent of er aan een bepaald gedrag risico&#39;s zijn verbonden, je er goed aandoet om er voorzichtig mee om te springen, vooral ten aanzien van kinderen. en dat is nu precies wat wij vertellen in de brochure, mijnheer daems.  mevrouw heeren, we zullen die communicatie blijven voortzetten. dat is geen eenmalig verhaal. en mocht er wetenschappelijke evidentie komen die sterker en stelliger is en die duidelijker adviezen geeft, dan zullen wij onze adviezen uiteraard ook bijsturen en versterken."
"91",1043079,1044429,"voorzitter, minister, collega&rsquo;s, de ontwikkeling van de antwerpse haven is heel belangrijk, dat staat ook met zoveel woorden in het regeerakkoord. en na een maatschappelijke kosten-batenanalyse werd volop de kaart getrokken van het saeftinghedok.maar, minister, in november vorig jaar heeft de raad van state gedeeltelijk en preventief het gewestelijk ruimtelijk uitvoeringsplan (grup) gemeend te moeten schorsen. dat is natuurlijk geen goede zaak. daardoor wordt de ontwikkeling on hold of op de helling gezet. u hebt onmiddellijk gereageerd in november en ook nog eens in januari, dat u naar de vlaamse regering zou gaan met nieuwe plannen, met denksporen om een antwoord te bieden op die bezorgdheid van de raad van state. concreet gaat het erover dat de techniek die we in vlaanderen hanteren, namelijk proactief natuur ontwikkelen om nadien de haven te ontwikkelen, zou worden betwist. die techniek zou niet conform de europese regels zijn. u zou met denksporen naar de regering gaan om een antwoord te bieden op die bezorgdheid en om het dossier voortgang te laten vinden. inmiddels is er een nieuw feit. vorig jaar, in de zomer al, heeft de raad van state prejudicieel advies gevraagd aan het hof van justitie. nu is er een negatief advies van de europese commissie: de vlaamse techniek wordt niet aanvaard. dit is de zoveelste slechte zaak. het is een mokerslag voor dit dossier, dat eigenlijk geen verdere vertraging kan dulden. minister, welke maatregelen hebt u de afgelopen weken al genomen en welke zult u nog nemen om dit dossier, dat zo belangrijk is voor de verdere ontwikkeling van onze antwerpse haven, weer vlot te trekken?"
"92",1343477,1346185,"minister, u plant deze legislatuur inderdaad 4000 hectare extra bos. dat is een mooie ambitie en u mag daarvoor op onze steun rekenen. minister, bijkomend bos aanplanten en tegelijkertijd oud en waardevol bos vernietigen, dat is hetzelfde als de notre-dame in parijs in brand steken en elders een klein kerkje bij bouwen. bosuitbreiding op zich is een heel goed initiatief, maar wel een dat hand in hand moet gaan met het beschermen van onze waardevolle bossen, met een juridisch kader. ik wacht nog altijd op een antwoord op de vraag hoe dat juridisch kader eruit zal zien. ik dring erop aan dat het er komt en wij zullen erop blijven hameren, zodat we onze waardevolle bossen uiteindelijk effectief beschermen. <span style=""font-style:italic;"">(applaus bij groen en de pvda)"
"93",564317,564886,"mijnheer de voorzitter, wij zijn ervan overtuigd dat het nieuwe milieuhandhavingsdecreet een grote stap in de goede richting is. wij geloven daarin. we willen dat wat tijd geven. ik wil herinneren aan een van de fameuze vijf resoluties die hier in 1999 werden goedgekeurd. daar stond in dat het vlaamse niveau meer impact wou op de sanctionering van de milieumisdrijven."
"94",1301943,1303126,"de afgelopen tien jaar is de luchtkwaliteit in vlaanderen verbeterd, maar de afgelopen jaren zien we een gelijke tred, een stagnatie, geen vooruitgang meer. het is toch wel belangrijk dat we stappen vooruit zetten om de luchtkwaliteit in vlaanderen alsnog nog te verbeteren. minister, we halen bijvoorbeeld de advieswaarden van de wereldgezondheidsorganisatie niet in vlaanderen. we moeten dan ook stappen vooruit zetten.vorige maand, ongeveer midden januari, lanceerde uw voorgangster samen met de vlaamse milieumaatschappij (vmm) een applicatie op de smartphone, belair-app, met als bedoeling op een correcte manier en sensibiliserend de juiste informatie over de luchtkwaliteit in vlaanderen mee te delen. ongeveer 60.000 vlamingen hebben die app gedownload. mensen zijn dus wel degelijk begaan met het klimaat, de luchtkwaliteit enzovoort.met die app kunnen mensen, op de locatie waar ze zich bevinden, zien hoe de luchtkwaliteit precies is in hun directe omgeving, in hun straat. nu blijkt echter dat die app niet zo nauwkeurig is als eigenlijk bij de lancering werd gezegd. bijvoorbeeld mensen die naast een autosnelweg wonen en die de app consulteren, zien groen licht en dus een positief resultaat. de krantenkoppen vanmorgen hadden het ook over propere lucht overal, volgens de app van de vlaamse overheid. we weten uiteraard allemaal dat dit niet het geval is.de app meet uiteraard niet zelf, maar wordt geconsulteerd. de basis zijn meetgegevens van meetstations die zich op 10 &#224; 15 kilometer bevinden van de locatie waar de app wordt geconsulteerd, uiteraard niet alleen op basis van de meetstations maar ook van modelleringen.minister, er is onnauwkeurigheid, onduidelijkheid en verwarring door de app. wat zult u doen om toekomstgericht duidelijke en correcte informatie te verschaffen?"
"95",1503118,1504988,"minister, deze regering heeft ambitie, zegt onze collega. dat is al duidelijk geen klimaatambitie, heb ik vandaag in de krant gelezen.u kondigde daarnet aan dat de landschapsparken zullen voldoen aan internationale standaarden. ik hoop dat dit geen aankondigingspolitiek is en dat het geen groene strik is rond een aantal bestaande gebieden, maar dat we effectief zullen gaan naar uitbreiding van natuur. mijn vraag is dan ook heel concreet: wordt bij de erkenning van die vlaamse landschapsparken ook een decretale verankering voorzien, zodat we blijvend van die natuur en die vlaamse parken kunnen genieten, en die niet bedreigd worden in de toekomst?"
"96",1250492,1251619,"je rookt niet in het bijzijn van kinderen, niet in de auto, niet in huis. dat doe je niet. minister, u hebt inderdaad onze steun om daar paal en perk aan te stellen. we zijn minder gehecht aan het feit of het nu een vlaamse of een federale bevoegdheid is. we zijn blij dat we dat signaal geven. u doet dat in het kader van de luchtkwaliteit. u weet dat we vanuit groen nog een paar voorstellen hebben in verband met de luchtkwaliteit voor onze kinderen.ik had dezelfde vraag als de vorige sprekers: hoe zult u het doen naleven? hoe gaat u ervoor zorgen dat mensen dat beseffen? hoe gaat u in de hoofden van die mensen dringen en duidelijk maken dat je niet rookt in het bijzijn van kinderen?."
"97",528263,529048,"ik ben pro brugge, laat dat duidelijk zijn. net zoals de vrienden van cercle zijn we pro brugge. er moet een oplossing gevonden worden. maar, mijnheer de minister, ik geef toe dat ik ook een beetje verbaasd was over uw demarche dit weekend. we waren wel blij dat u de sportpagina's van de kranten en op studio 1, of hoe heet dat voetbalprogramma, terecht bent gekomen.   de besluitvorming doorloopt een heel delicaat proces, waarbij er heel wat verschillende en uiteenlopende standpunten zijn. er spelen ecologische elementen, landschappelijke elementen. het proces van de ruimtelijke ordening, met zijn delicate stappen, wordt op de proef gesteld. dat laatste frappeert me wel een beetje. als minister van ruimtelijke ordening staat u niet bekend als een tafelspringer, als iemand die voor zijn beurt spreekt, als iemand die heel snel standpunten inneemt, maar wel als iemand die zeer voorzichtig is in delicate dossiers. en dus is het verbazend dat u plots op televisie de harten van de club bruggesupporters moet stelen. ik vermoed dat dat uw re&#235;le bekommernis is. ik mag me daar ook bij rekenen. ik ben pro brugge, en ook wel een beetje pro cercle.   mijnheer de minister, wat is de draagwijdte van een dergelijke uitspraak? de vlaamse regering zegt dat ze het plan-mer zal afwachten. de week na die beslissing verklaart u boudweg dat wat u betreft de beslissing genomen is. ik weet ook wel dat u die niet hebt genomen maar dat u een duidelijk voorstel doet. we zouden ons kunnen afvragen waarom dat plan-mer nodig is, waarom die opmerkingen geformuleerd zijn en waarom die aanvullende vragen gesteld zijn. wat is de draagwijdte van die uitspraken? wat is nu het vervolg?"
"98",545874,546407,"mevrouw de minister, ik dank u voor uw antwoord. als ik u goed begrepen heb, is er een akkoord binnen de vlaamse regering om door te gaan met de autofiscaliteit en zal daar ook uitvoering aan worden gegeven. in de resolutie die het parlement heeft goedgekeurd, wordt gevraagd om de aankoop van milieuvriendelijke wagens nog dit jaar te steunen. vanuit het vlaams parlement moeten we er dan ook op aandringen dat ter zake maatregelen worden genomen in de vlaamse regering."
"99",501726,502055,"mevrouw de voorzitter, mevrouw de minister, deze vraag betreft een megaproject. de burgemeesters uit mijn streek hebben een serieuze vergadering gehouden over iba's en over het probleem met water. ik hoor u graag zeggen, mevrouw de minister, dat u heel wat financi&#235;le inspanningen hebt geleverd om het project tot een goed einde te brengen. natuurlijk vragen de kleinere gemeenten zich af of die inspanningen inzake subsidi&#235;ring en de eventuele waterheffing boven op de factuur, zullen volstaan. nu we de kosten kennen, vrezen we dat we dit project nooit zullen kunnen waarmaken. in mijn gemeente wonen heel wat mensen op de buiten. de kostprijs bedraagt ongeveer 1 miljard frank. voor een gemeente als ardooie is het bijna onmogelijk om dit project te financieren. indien nodig kan ik dat bewijzen.   ik vraag het volgende. de financi&#235;le inspanningen zouden meer doelgericht moeten gebeuren. u moet rekening houden met het verschil tussen stedelijk gebied en buitengebied. de steden werden indertijd verplicht om te investeren in hun riolering. de buitengebieden werden niet verplicht omdat het probleem minder aanwezig was. voor een bewoner die op 1 kilometer van de weg en van de riolering woonde, moest er geen bijkomende riolering worden aangelegd.   kunt u duidelijker zijn over de subsidi&#235;ring? niet alleen ten opzichte van de gemeenten, maar ook van de particulieren. we komen wel iets te weten via onze hoorzittingen, maar wij weten niet precies wat we aan de burger moeten gaan vertellen. bijvoorbeeld rietvelden bij particulieren kunnen niet. ik ken mensen die een poel hebben om een rietveld aan te leggen om water te zuiveren. waarom moeten zij een aparte iba bouwen? zo&#39;n rietveld vergt minder onderhoud. mevrouw de minister, kunt u de landelijke gebieden anders financieren dan de steden?"
"100",494310,494731,"mevrouw de voorzitter, ik zou me nog willen aansluiten bij de actuele vraag."
